participant_id,trial_number,condition,participant_age_months,man_face_to_man_body,man_face_to_woman_face,man_face_to_woman_body,man_face_to_toy_present,man_face_to_toy_location,man_body_to_man_face,man_body_to_woman_face,man_body_to_woman_body,man_body_to_toy_present,man_body_to_toy_location,woman_face_to_man_face,woman_face_to_man_body,woman_face_to_woman_body,woman_face_to_toy_present,woman_face_to_toy_location,woman_body_to_man_face,woman_body_to_man_body,woman_body_to_woman_face,woman_body_to_toy_present,woman_body_to_toy_location,toy_present_to_man_face,toy_present_to_man_body,toy_present_to_woman_face,toy_present_to_woman_body,toy_present_to_toy_location,toy_location_to_man_face,toy_location_to_man_body,toy_location_to_woman_face,toy_location_to_woman_body,toy_location_to_toy_present
Ten-0501-5753,1,hwo,10.0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ten-0501-5753,2,hwo,10.0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ten-0501-5753,3,hwo,10.0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ten-0501-5753,6,hwo,10.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ten-0501-5753,7,hwo,10.0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ten-0501-5753,8,hwo,10.0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ten-0601-5737,1,hwo,10.0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
Ten-0601-5737,2,hwo,10.0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Ten-0601-5737,3,hwo,10.0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Ten-0601-5737,6,hwo,10.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
Ten-0601-825,1,hwo,10.0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Ten-0601-825,2,hwo,10.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0
Ten-0601-825,3,hwo,10.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Ten-0602-5894,1,hwo,10.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Ten-0602-5894,2,hwo,10.0,0,2,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Ten-0602-5894,3,hwo,10.0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ten-0602-5894,4,hwo,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ten-0602-5894,6,hwo,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
ThirtyFive-0301-1675,1,hwo,420.0,1,2,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ThirtyFive-0301-1675,2,hwo,420.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0
ThirtyFive-0301-1675,3,hwo,420.0,5,1,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ThirtyFive-0301-1675,4,hwo,420.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ThirtyNine-0101-1660,1,hwo,468.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0
ThirtyNine-0101-1660,2,hwo,468.0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
ThirtyNine-0101-1660,3,hwo,468.0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,1,0
ThirtyOne-0201-1676,1,hwo,372.0,1,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0
ThirtyOne-0201-1676,2,hwo,372.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
ThirtyOne-0201-1676,3,hwo,372.0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
TwentyEight-0101-1664,1,hwo,336.0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
TwentyEight-0101-1664,2,hwo,336.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,1,0,2,0,0,0,0,0,0,0,0,0,3,1,0
TwentyEight-0101-1664,3,hwo,336.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,2,0
TwentyFive-0101-1667,1,hwo,300.0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
TwentyFive-0101-1667,2,hwo,300.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
TwentyFive-0101-1667,3,hwo,300.0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TwentyFive-0201-1669,1,hwo,300.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,2,0
TwentyFive-0201-1669,2,hwo,300.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
TwentyFive-0201-1669,3,hwo,300.0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0
TwentyFive-0201-1669,4,hwo,300.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TwentyFour-0101-1663,1,hwo,288.0,0,3,1,0,0,0,0,0,0,0,2,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0
TwentyFour-0101-1663,2,hwo,288.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TwentyFour-0101-1663,3,hwo,288.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TwentySeven-0101-1670,1,hwo,324.0,0,3,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0
TwentySeven-0101-1670,2,hwo,324.0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TwentySeven-0101-1670,3,hwo,324.0,0,3,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TwentyThree-0601-1671,1,hwo,276.0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
TwentyThree-0601-1671,2,hwo,276.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1,1,0,2,0
TwentyThree-0601-1671,3,hwo,276.0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,0,1,2,0
TwentyThree-0601-1671,4,hwo,276.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
TwentyTwo-0101-1661,1,hwo,264.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,2,2,0
TwentyTwo-0101-1661,2,hwo,264.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
TwentyTwo-0101-1661,3,hwo,264.0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
TwentyTwo-0101-1661,4,hwo,264.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TwentyTwo-0201-1665,1,hwo,264.0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
TwentyTwo-0201-1665,2,hwo,264.0,0,3,0,0,0,0,2,0,0,0,2,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0
TwentyTwo-0201-1665,3,hwo,264.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0
