participant_id,trial_number,condition,participant_age_months,total_transitions,agent_agent_attention_pct,agent_object_binding_pct,motion_tracking_pct
FourtySix-0401-1672,2,hw,552.0,4,0.0,0.5,0.5
FourtySix-0401-1672,3,hw,552.0,4,0.5,0.5,0.0
Nine-0101-598,3,hw,9.0,1,1.0,0.0,0.0
Nine-0101-694,1,hw,9.0,2,0.0,0.5,0.5
Nine-0101-694,2,hw,9.0,2,0.0,0.5,0.5
Nine-0101-694,3,hw,9.0,2,0.0,0.5,0.5
Nine-0101-707,1,hw,9.0,3,0.3333333333333333,0.6666666666666666,0.0
Nine-0101-707,2,hw,9.0,5,0.8,0.0,0.0
Nine-0101-707,3,hw,9.0,2,1.0,0.0,0.0
Nine-0201-1035,1,hw,9.0,3,0.0,0.3333333333333333,0.6666666666666666
Nine-0201-1035,2,hw,9.0,5,0.2,0.4,0.4
Nine-0301-1009,2,hw,9.0,1,0.0,0.0,1.0
Nine-0301-1009,3,hw,9.0,1,1.0,0.0,0.0
Nine-0401-1013,3,hw,9.0,1,0.0,1.0,0.0
Nine-0401-1096,1,hw,9.0,3,0.3333333333333333,0.6666666666666666,0.0
Nine-0401-1096,3,hw,9.0,2,0.0,0.0,0.5
Nine-0401-1096,4,hw,9.0,3,0.0,0.0,1.0
Nine-0502-5656,1,hw,9.0,5,0.4,0.6,0.0
Nine-0502-5656,2,hw,9.0,5,0.0,0.6,0.2
Nine-0502-5656,3,hw,9.0,2,0.5,0.5,0.0
Nine-0601-5532,1,hw,9.0,5,0.4,0.2,0.4
Nine-0601-5532,2,hw,9.0,4,0.0,1.0,0.0
Seven-0101-1373,2,hw,7.0,3,0.3333333333333333,0.0,0.0
Seven-0101-1373,3,hw,7.0,2,0.0,0.0,0.5
Seven-0102-5982,1,hw,7.0,1,0.0,0.0,1.0
Seven-0102-5982,2,hw,7.0,3,0.0,0.0,1.0
Seven-0102-5982,3,hw,7.0,3,0.0,0.3333333333333333,0.6666666666666666
Seven-0102-5982,4,hw,7.0,1,0.0,0.0,0.0
Seven-0102-5982,8,hw,7.0,3,0.0,0.0,0.6666666666666666
Seven-0201-1152,1,hw,7.0,5,0.0,0.2,0.2
Seven-0201-1152,2,hw,7.0,2,0.0,0.0,0.0
Seven-0201-1152,5,hw,7.0,2,0.0,0.5,0.5
Seven-0301-1342,1,hw,7.0,4,0.0,0.0,0.75
Seven-0301-1342,3,hw,7.0,6,0.0,0.3333333333333333,0.3333333333333333
Seven-0301-1342,4,hw,7.0,1,0.0,1.0,0.0
Seven-0301-6399,1,hw,7.0,1,0.0,1.0,0.0
Seven-0301-6399,2,hw,7.0,4,0.75,0.25,0.0
Seven-0301-6399,4,hw,7.0,1,0.0,0.0,0.0
Seven-0401-1655,1,hw,7.0,3,0.0,0.0,1.0
Seven-0601-6417,1,hw,7.0,2,0.0,0.0,1.0
Seven-0601-6417,2,hw,7.0,3,0.0,0.0,1.0
Seven-0601-6417,3,hw,7.0,1,0.0,0.0,0.0
Seven-0601-6417,4,hw,7.0,2,0.0,0.0,0.0
Ten-0101-246,2,hw,10.0,5,0.2,0.0,0.2
Ten-0101-246,3,hw,10.0,4,0.75,0.0,0.0
Ten-0102-5728,1,hw,10.0,7,0.0,0.14285714285714285,0.14285714285714285
Ten-0102-5728,2,hw,10.0,7,0.2857142857142857,0.7142857142857143,0.0
Ten-0102-5728,3,hw,10.0,3,0.3333333333333333,0.0,0.3333333333333333
Ten-0102-5728,4,hw,10.0,5,0.6,0.4,0.0
Ten-0102-5728,5,hw,10.0,2,0.0,1.0,0.0
Ten-0102-5728,6,hw,10.0,7,0.2857142857142857,0.42857142857142855,0.14285714285714285
Ten-0301-1158,1,hw,10.0,4,0.25,0.5,0.0
Ten-0301-1158,2,hw,10.0,4,1.0,0.0,0.0
Ten-0301-1158,3,hw,10.0,2,1.0,0.0,0.0
Ten-0301-1158,4,hw,10.0,1,0.0,1.0,0.0
Ten-0301-1158,5,hw,10.0,1,1.0,0.0,0.0
Ten-0301-1158,8,hw,10.0,2,1.0,0.0,0.0
Ten-0301-242,1,hw,10.0,2,1.0,0.0,0.0
Ten-0301-242,2,hw,10.0,2,1.0,0.0,0.0
Ten-0301-242,3,hw,10.0,4,0.25,0.25,0.25
Ten-0401-800,1,hw,10.0,7,0.14285714285714285,0.8571428571428571,0.0
Ten-0401-800,2,hw,10.0,4,0.0,0.75,0.25
Ten-0401-800,3,hw,10.0,5,0.0,0.8,0.2
Ten-0501-455,1,hw,10.0,6,0.5,0.3333333333333333,0.0
Ten-0501-455,2,hw,10.0,5,0.4,0.4,0.0
Ten-0501-455,3,hw,10.0,2,0.0,1.0,0.0
Ten-0501-5669,1,hw,10.0,3,0.3333333333333333,0.6666666666666666,0.0
Ten-0501-5669,2,hw,10.0,2,0.0,0.0,0.5
Ten-0501-5669,5,hw,10.0,7,0.0,0.14285714285714285,0.14285714285714285
Ten-0501-5753,1,hw,10.0,7,0.42857142857142855,0.5714285714285714,0.0
Ten-0501-5753,2,hw,10.0,5,1.0,0.0,0.0
Ten-0501-5753,3,hw,10.0,6,0.5,0.3333333333333333,0.0
Ten-0501-5753,6,hw,10.0,5,0.4,0.4,0.0
Ten-0501-5753,7,hw,10.0,3,0.6666666666666666,0.0,0.0
Ten-0601-5737,1,hw,10.0,6,0.3333333333333333,0.3333333333333333,0.16666666666666666
Ten-0601-5737,2,hw,10.0,6,0.16666666666666666,0.16666666666666666,0.3333333333333333
Ten-0601-5737,3,hw,10.0,7,0.5714285714285714,0.2857142857142857,0.0
Ten-0601-825,1,hw,10.0,4,0.0,0.25,0.75
Ten-0601-825,2,hw,10.0,7,0.42857142857142855,0.5714285714285714,0.0
Ten-0601-825,3,hw,10.0,5,0.2,0.4,0.2
Ten-0602-5894,1,hw,10.0,6,0.0,0.3333333333333333,0.3333333333333333
Ten-0602-5894,2,hw,10.0,4,0.0,0.0,0.0
Ten-0602-5894,3,hw,10.0,6,0.0,0.16666666666666666,0.5
ThirtyFive-0301-1675,1,hw,420.0,10,0.1,0.5,0.2
ThirtyFive-0301-1675,2,hw,420.0,3,0.0,0.0,1.0
ThirtyFive-0301-1675,3,hw,420.0,3,0.0,0.0,1.0
ThirtyNine-0101-1660,1,hw,468.0,8,0.375,0.5,0.0
ThirtyNine-0101-1660,2,hw,468.0,5,0.6,0.4,0.0
ThirtyNine-0101-1660,3,hw,468.0,6,0.0,1.0,0.0
ThirtyNine-0101-1660,4,hw,468.0,5,0.0,0.6,0.2
ThirtyOne-0201-1676,2,hw,372.0,3,0.0,1.0,0.0
ThirtyOne-0201-1676,3,hw,372.0,2,1.0,0.0,0.0
TwentyEight-0101-1664,1,hw,336.0,5,0.6,0.4,0.0
TwentyEight-0101-1664,2,hw,336.0,6,0.16666666666666666,0.8333333333333334,0.0
TwentyEight-0101-1664,3,hw,336.0,4,0.25,0.5,0.0
TwentyFive-0101-1667,1,hw,300.0,5,0.6,0.4,0.0
TwentyFive-0101-1667,2,hw,300.0,3,0.0,1.0,0.0
TwentyFive-0101-1667,3,hw,300.0,2,0.0,1.0,0.0
TwentyFive-0201-1669,1,hw,300.0,3,0.0,0.0,1.0
TwentyFive-0201-1669,2,hw,300.0,5,0.0,0.2,0.6
TwentyFive-0201-1669,3,hw,300.0,2,0.0,1.0,0.0
TwentyFour-0101-1663,1,hw,288.0,8,0.5,0.5,0.0
TwentyFour-0101-1663,2,hw,288.0,6,1.0,0.0,0.0
TwentyFour-0101-1663,3,hw,288.0,7,1.0,0.0,0.0
TwentySeven-0101-1670,1,hw,324.0,7,0.2857142857142857,0.42857142857142855,0.14285714285714285
TwentySeven-0101-1670,2,hw,324.0,4,1.0,0.0,0.0
TwentySeven-0101-1670,3,hw,324.0,3,1.0,0.0,0.0
TwentyThree-0601-1671,1,hw,276.0,5,0.0,0.6,0.4
TwentyThree-0601-1671,2,hw,276.0,6,0.0,0.5,0.16666666666666666
TwentyThree-0601-1671,3,hw,276.0,10,0.1,0.1,0.3
TwentyThree-0601-1671,4,hw,276.0,7,0.0,0.14285714285714285,0.7142857142857143
TwentyTwo-0101-1661,1,hw,264.0,9,0.0,0.2222222222222222,0.2222222222222222
TwentyTwo-0101-1661,2,hw,264.0,4,0.0,0.25,0.25
TwentyTwo-0101-1661,3,hw,264.0,5,0.0,0.0,0.4
TwentyTwo-0201-1665,1,hw,264.0,5,0.0,0.0,0.6
TwentyTwo-0201-1665,2,hw,264.0,6,0.0,0.0,0.6666666666666666
TwentyTwo-0201-1665,3,hw,264.0,9,0.0,0.0,0.7777777777777778
